Period,X1,X2,X3,X4,X5,CR,CLTL,NIS,TETA,ROA,ROE,Indication
2016,0.022280162,0.005912482,0.001663854,0.16872002,0.074649283,1.254643082,0.10260899,0.086178633,0.147290615,0.006433173,0.043676735,Insolvent
2017,-0.090205734,-0.068738206,-0.068709662,0.147202809,0.058616052,0.375191475,0.156361322,-1.173748317,0.076668049,-0.068800492,-0.897381547,Insolvent
2018,-0.103289487,-0.067915707,-0.018050713,0.081574484,0.068655667,0.309358363,0.166184074,-0.262276506,0.100059155,-0.018006769,-0.17996123,Insolvent
2019,-0.100041554,-0.162494121,-0.0900458,0.046659316,0.030306316,0.304005628,0.146207821,-2.968596724,0.016885508,-0.089967231,-5.328073819,Insolvent
2015,0.00869337,0.010887429,0.015463023,0.119877954,0.101383897,1.25,0.039449459,0.091964412,0.118530844,0.00932371,0.078660627,Insolvent
2016,0.021232517,0.00654091,0.010019046,0.115574898,0.100408007,1.25,0.094221784,0.051519283,0.098615378,0.005172949,0.0524558,Insolvent
2017,0.030047506,0.010207183,0.011254434,0.098277523,0.094281998,1.25,0.133630001,0.080131637,0.100576051,0.007554971,0.075116996,Insolvent
2018,0.022673444,0.008893917,0.010508421,0.113602826,0.113067101,1.25,0.101605565,0.056467431,0.107393606,0.006384609,0.059450548,Insolvent
2019,0.010448778,0.010869972,0.001871694,0.057280324,0.073500557,1.25,0.046588885,0.015652166,0.102895238,0.001150443,0.011180721,Insolvent
2015,0.022262946,0.002185639,0.003382834,0.142995926,0.080109198,1.25,0.103663543,0.010855989,0.140953676,0.000869665,0.006169861,Insolvent
2016,0.008930379,0.00616876,0.007780766,0.135900334,0.086904518,1.25,0.0421268,0.055900779,0.15204773,0.00485803,0.031950692,Insolvent
2017,0.022971926,-0.020353738,-0.025069956,0.239581329,0.06654946,1.25,0.102855096,-0.386531436,0.106629536,-0.025723458,-0.241241398,Insolvent
2018,0.025374746,-0.058024308,-0.035874914,0.064368947,0.061551965,1.25,0.109970879,-0.590974914,0.077037631,-0.036375667,-0.472180507,Insolvent
2019,0.032198853,-0.102659139,-0.037905893,0.137590827,0.035224936,11.02385477,0.003372439,-2.914388249,0.047507579,-0.102659139,-2.160900227,Insolvent
2015,-0.020703793,0.029343473,0.05257504,0.355168167,0.113278423,0.83682882,0.175281318,0.278214384,0.276112898,0.031515687,0.114140581,Insolvent
2016,-0.080953165,0.032201142,0.060778739,0.418394043,0.11127902,0.396100456,0.193619347,0.32624134,0.307658481,0.036303817,0.118000377,Insolvent
2017,0.00748516,0.029143987,0.052680838,0.523621869,0.100983376,1.428571429,0.023565574,0.312712819,0.258860647,0.031578796,0.121991491,Insolvent
2018,0.012280704,0.030587709,0.050257691,0.379152686,0.102766824,1.428571429,0.040804098,0.304816554,0.297742682,0.031325029,0.105208394,Insolvent
2019,0.011917742,0.020973548,0.027057129,0.355274476,0.079155432,1.428571429,0.039357092,0.264966626,0.293442094,0.020973548,0.071474231,Insolvent
2015,0.01844007,0.065253074,0.045027076,1.011634287,0.019693668,1.246320456,0.122965143,1.993005884,0.391192405,0.039249596,0.100333226,Healthy
2016,0.064895274,0.048329813,0.02862061,0.687572268,0.013390363,2.631090488,0.055300572,1.855984826,0.280542087,0.02485231,0.088586743,Healthy
2017,0.086263866,0.044126888,0.031794706,0.840993339,0.013678983,2.669796129,0.071843735,1.923956297,0.280921064,0.026317765,0.093683845,Healthy
2018,0.081888356,0.047335021,0.029881871,0.579919905,0.02097405,3.56069719,0.041124169,1.160149384,0.222381131,0.024333031,0.109420396,Healthy
2019,0.037929985,0.020196555,0.007466763,0.344360008,0.015479569,2.23975823,0.030986928,0.283135929,0.012659036,0.004382822,0.346220826,Insolvent
2015,0.092107618,0.021293391,0.020432021,0.237964205,0.064138508,8.47170472,0.024157296,0.176850404,0.489697698,0.011342921,0.023163109,Insolvent
2016,0.067152424,0.025379516,0.021542905,0.262646947,0.059067764,6.138950589,0.026279791,0.212953439,0.502760817,0.012578684,0.02501922,Insolvent
2017,0.130520174,0.04620766,0.038791422,0.384036594,0.092937154,6.578433627,0.026944622,0.256061232,0.13165306,0.023797602,0.180759961,Healthy
2018,0.126235332,0.047113597,0.028647084,0.275003281,0.102256789,6.613156402,0.025699674,0.19448298,0.124923199,0.019887205,0.159195452,Healthy
2019,0.107422599,0.046258378,0.023521728,0.156453958,0.112306153,6.063885761,0.024090206,0.121863863,0.119415072,0.013686062,0.114609165,Healthy
2015,0.001310715,0.006172589,0.011809656,0.078866414,0.100722791,1.033067571,0.043773895,0.053176073,0.094495398,0.005356043,0.056680459,Insolvent
2016,0.062567005,0.004366937,0.006517953,0.069112887,0.090928764,3.441115408,0.027354182,0.037571813,0.063013507,0.003416359,0.054216289,Insolvent
2017,0.113019445,0.008780787,0.011104566,0.096889889,0.093866909,7.371069401,0.018878504,0.092076049,0.060334578,0.008642894,0.143249432,Insolvent
2018,0.106132973,0.005550013,0.007972437,0.067877355,0.109810495,8.738493914,0.014619922,0.022432887,0.061900697,0.002463366,0.039795456,Insolvent
2019,0.086790307,0.003743894,0.001799466,0.031780773,0.088682309,7.42857785,0.014389464,0.006164255,0.061764836,0.00054666,0.008850673,Insolvent
2015,0.012954016,0.040036084,0.023546299,0.730572804,0.055059679,1.198104464,0.166887534,0.298423807,0.608180288,0.016431119,0.027016855,Healthy
2016,0.008977496,0.01367689,0.011127556,0.391356566,0.035246608,1.254909724,0.074800975,0.204458623,0.5291728,0.007206473,0.013618374,Insolvent
2017,0.027047939,0.01386074,0.013076026,0.285969234,0.07613141,1.479235377,0.061292348,0.112140273,0.079170849,0.008537397,0.107835109,Insolvent
2018,-0.000334247,0.010729894,0.017037214,0.177994189,0.10057217,0.995529154,0.080760152,0.088582981,0.074279146,0.008908983,0.119939219,Insolvent
2019,0.067553545,0.010357801,0.015428349,0.134492823,0.10428153,1.801689369,0.092251164,0.083751637,0.086580744,0.008733749,0.100874032,Insolvent
2015,-0.044070662,0.017192268,0.03171464,0.241711631,0.105504119,0.62612312,0.142234313,0.199601578,0.171263269,0.021058789,0.122961501,Insolvent
2016,-0.00818329,0.016974579,0.03399262,0.253527849,0.098362481,0.9509677,0.194819936,0.236821696,0.143332572,0.02329437,0.162519721,Insolvent
2017,0.150364933,0.012786401,0.01889026,0.210120394,0.069917959,2.195095959,0.143935823,0.228596509,0.125872281,0.015983001,0.126977928,Healthy
2018,0.151315358,0.011646713,0.020004242,0.15495893,0.08463708,2.4930608,0.114811141,0.172009604,0.117283018,0.014558391,0.124130424,Healthy
2019,0.095856161,0.006409097,0.012930367,0.148018331,0.071201473,2.063922181,0.102286,0.111770612,0.119166197,0.007958232,0.066782631,Insolvent
2015,0.036245711,0.034153834,0.010562255,0.163631321,0.094894906,16.88040435,0.002611036,0.087927046,0.125857664,0.008343829,0.066295755,Insolvent
2016,0.077082481,0.02470486,0.014806602,0.168183905,0.088551347,43.74188091,0.002017071,0.140534612,0.105910911,0.012444529,0.117499973,Insolvent
2017,0.023478216,0.027735836,0.026495071,0.197203084,0.082816765,1.25,0.104190791,0.272225106,0.098645271,0.022544803,0.228544181,Insolvent
2018,0.021466485,0.021982893,0.008067867,0.153601005,0.103486055,1.25,0.096808666,0.048865502,0.113034559,0.005056898,0.044737628,Insolvent
2019,0.083475983,0.015869431,0.009116512,0.163845318,0.114364264,36.7146171,0.003339008,0.066857553,0.3,0.007646115,0.02548705,Insolvent
2015,0.042127024,-0.06929245,-0.021122486,0.382802962,0.136484365,8.691757186,0.00636339,-0.171631915,0.139310202,-0.023425073,-0.168150449,Insolvent
2016,0.058292857,-0.010553294,0.033786019,0.364658064,0.118189714,33.18942741,0.002037052,0.21747085,0.111003668,0.025702818,0.231549263,Insolvent
2017,0.041696327,0.013335973,0.021560405,0.574074628,0.09071856,29.24218298,0.001681326,0.203295232,0.121892706,0.018442651,0.151302332,Insolvent
2018,0.042776853,0.003938463,0.003220094,0.307887332,0.091741449,25.8766655,0.001959671,0.010643951,0.122527581,0.000976491,0.007969565,Insolvent
2019,0.038424526,-0.005630562,-0.017118812,0.186875775,0.092322574,21.90526503,0.002076433,-0.208629703,0.114813111,-0.019261231,-0.1677616,Insolvent
2015,0.121403665,0.022499313,0.045280075,0.52555722,0.116416069,42.52833703,0.003558092,0.224829802,0.178381714,0.026173802,0.146729176,Healthy
2016,0.040101623,0.017361595,0.034106803,0.541606982,0.096959667,1.25,0.185146782,0.205229903,0.133625267,0.019899023,0.148916619,Healthy
2017,0.062201281,0.013939027,0.026511876,0.344752864,0.086160491,1.25,0.278061222,0.183213306,0.105214591,0.015785748,0.150033832,Insolvent
2018,0.072825964,0.011618766,0.021333428,0.264433814,0.095118425,1.25,0.318213338,0.138185214,0.084564283,0.01314396,0.155431578,Insolvent
2019,0.042937564,0.009062304,0.019038944,0.225477478,0.105650054,1.25,0.190762814,0.116453668,0.099665962,0.012303336,0.123445718,Insolvent
2015,0.052092312,0.012386201,0.02596003,0.151537823,0.124769637,6.915553514,0.010074154,0.106165106,0.125882794,0.013246182,0.105226309,Insolvent
2016,0.040720664,0.010223845,0.022805853,0.14966704,0.112007563,5.290074989,0.010605496,0.103586087,0.105008385,0.011602425,0.110490464,Insolvent
2017,0.026914386,0.008024962,0.018728748,0.155731116,0.104126155,4.318675807,0.008841959,0.087127021,0.082784972,0.009072202,0.109587544,Insolvent
2018,0.045941794,0.008372426,0.015682359,0.144600502,0.127782322,6.65908427,0.008972926,0.073175394,0.095251813,0.009350522,0.098166338,Insolvent
2019,0.021659602,0.005965279,0.009392003,0.155420142,0.126898655,3.232000245,0.014294617,0.045890657,0.321134544,0.005823463,0.018134028,Insolvent
2015,0.037764667,0.003939712,0.013117129,0.064861579,0.077642322,10.78471682,0.004204753,0.050519033,0.082096715,0.003922415,0.047777978,Insolvent
2016,0.023270646,0.007950238,0.015722988,0.120296002,0.093807235,4.106635835,0.008244934,0.101737039,0.091487523,0.00954367,0.104316634,Insolvent
2017,0.104162446,0.006977745,0.016675481,0.142225838,0.103418598,19.27650784,0.006430006,0.079837755,0.113647346,0.008256709,0.072652015,Insolvent
2018,0.100756735,0.003841533,0.013104827,0.097347488,0.092156472,18.21572198,0.006654318,0.060545546,0.120480844,0.005579664,0.046311627,Insolvent
2019,0.102108989,0.000608831,0.001760725,0.060426501,0.089375027,18.93674854,0.006640303,0.010228594,0.14270092,0.000914181,0.006406272,Insolvent
2015,-0.056048722,-0.007189426,-0.021223029,0.216452314,0.072959103,0.572741547,0.170295161,-0.296322694,0.229677214,-0.021619438,-0.09412966,Insolvent
2016,-0.132413018,-0.057775523,-0.049716654,0.174541604,0.04744556,0.166954552,0.196212527,-1.058258626,0.18990629,-0.050209673,-0.264391836,Insolvent
2017,-0.105901302,-0.090364813,-0.026139443,0.240342791,0.04132386,0.384963626,0.210636484,-0.644146601,0.182539266,-0.026618624,-0.145824098,Insolvent
2018,0.011356045,-0.107334666,0.004928425,0.234924895,0.065324482,1.428571429,0.034319971,0.064299726,0.227929471,0.004200346,0.018428272,Insolvent
2019,0.013175217,-0.112025259,0.001553024,0.144759737,0.077320102,1.428571429,0.040512496,0.017679763,0.241168147,0.001367001,0.005668249,Insolvent
2015,0.005967671,0.009729943,0.023910491,0.147844141,0.101505235,1.11135823,0.061110146,0.113825323,0.123061266,0.011553866,0.093887106,Insolvent
2016,0.051737464,0.008386571,0.019103943,1.652615272,0.08429082,2.460931891,0.039024572,0.105703947,0.092520091,0.008909872,0.096302028,Healthy
2017,0.126306053,0.007953967,0.010774671,0.136687279,0.073755598,5.312210454,0.032001913,0.092520922,0.084732001,0.006823936,0.080535522,Insolvent
2018,0.129462977,0.008902775,0.008000406,0.098259981,0.091672342,8.793998921,0.018446429,0.043589073,0.099522343,0.003995912,0.040150908,Insolvent
2019,0.13062662,-0.004832036,-0.013193907,0.056815529,0.08872568,11.65570611,0.013587109,-0.160180489,0.097759304,-0.014212123,-0.145378722,Insolvent
2015,0.248364173,0.01222607,0.027002791,0.217039454,0.094024109,11.38549068,0.027784318,0.188422781,0.13927943,0.017716284,0.127199574,Healthy
2016,0.189279688,0.012371452,0.022629468,0.229585883,0.089904026,9.051129226,0.02739829,0.168409655,0.14192794,0.015140706,0.106678826,Healthy
2017,0.147843316,0.008607814,0.017055257,0.208249255,0.079842015,7.447343612,0.026241625,0.134012947,0.126163569,0.010699864,0.084809458,Healthy
2018,0.112518321,0.007899854,0.019661303,0.158864133,0.102557701,5.359073437,0.029655357,0.112105057,0.129585923,0.011497237,0.088722884,Insolvent
2019,0.15214195,0.009099359,0.017733544,0.174160699,0.110690615,7.410750364,0.02779629,0.101722687,0.146205657,0.011259747,0.077013072,Healthy
2015,0.031375469,0.005084371,0.029525083,0.303140223,0.104510826,1.428571429,0.088381223,0.172849212,0.171663106,0.018064614,0.105232944,Insolvent
2016,0.027112227,0.006391253,0.0473074,0.313228244,0.116464381,1.428571429,0.07795934,0.235688902,0.188527465,0.027449362,0.145598744,Insolvent
2017,0.030832043,0.00760683,0.041262992,0.28079806,0.099980563,1.428571429,0.085783361,0.235210084,0.161359123,0.023516437,0.14573974,Insolvent
2018,0.01417693,0.017049727,0.040554232,0.238342617,0.113028348,1.428571429,0.039714434,0.222102108,0.16706599,0.025103834,0.150262984,Insolvent
2019,0.01793741,3.45E-05,0.03015356,0.19305702,0.096603592,1.428571429,0.050863982,0.332077574,0.177139573,0.032079887,0.181099492,Insolvent
2015,0.204430737,0.253119978,0.125367844,1.731159631,1.252899506,1.570219453,0.546007627,0.029464384,0.343393079,0.036915912,0.107503367,Healthy
2016,0.148772653,0.280048688,0.129447851,1.816748433,1.433289265,1.311239023,0.762480812,0.025339132,0.373097292,0.036318306,0.097342721,Secure
2017,0.179760918,0.299465766,0.131313823,2.019781359,1.626998844,1.362334008,0.816244404,0.023079695,0.392192628,0.037550637,0.095745392,Secure
2018,0.216180957,0.32706534,0.136545643,2.324870669,1.773398026,1.42413592,0.880805247,0.021882096,0.421327975,0.038805665,0.092103225,Secure
2019,0.245317828,0.357458629,0.16525443,1.778452708,2.013007828,1.470076159,0.955220727,0.020702239,0.45366736,0.041673768,0.091859746,Secure
2015,0.193531897,0.073283067,0.126733536,0.613792442,1.545990168,1.311810077,0.954469739,0.030831875,0.349720232,0.047665776,0.136296878,Healthy
2016,0.195714552,0.10380485,0.068691866,0.846537728,1.31474187,1.342518918,0.953517648,-0.006510299,0.40074755,-0.008559363,-0.02135849,Healthy
2017,0.167790865,0.113664489,0.070499154,0.729892631,0.934188611,1.273734591,0.977977785,0.005429559,0.373227921,0.005072232,0.013590173,Healthy
2018,0.163520937,0.175316384,0.063940893,0.881907545,1.026698657,1.292264603,0.958002083,0.005025536,0.415976,0.005159711,0.012403867,Healthy
2019,0.19343307,0.153289285,0.068795451,0.723432973,1.018183069,1.349648102,0.956119854,0.006896279,0.421388297,0.007021675,0.016663193,Healthy
2015,0.268969878,0.101913809,0.142593695,24.04367949,0.664089654,2.213014985,0.811564621,0.145895149,0.726778813,0.096887459,0.133310792,Secure
2016,0.265420745,0.050226533,0.003777469,15.50911613,0.545281073,2.182135426,0.845394584,-0.022745686,0.73441217,-0.012402792,-0.016888053,Secure
2017,0.258251995,0.031550407,-0.009310912,21.40359832,0.587956214,2.183081477,0.870628313,-0.035952162,0.749275806,-0.021138297,-0.028211637,Secure
2018,0.267839362,0.058635617,0.027467403,41.43628917,0.568488922,2.055081518,0.922347119,0.023036569,0.724771128,0.013096034,0.0180692,Secure
2019,0.333633105,0.111207553,0.144313323,15.31987854,0.600428676,2.279167561,0.945303416,0.16874972,0.724088075,0.101322171,0.139930727,Secure
2015,0.117452937,0.471248104,0.425214148,11.32224847,1.348218102,1.279152623,0.83105445,0.147238742,0.493717767,0.198509937,0.40207169,Secure
2016,0.178194503,0.515387035,0.373628036,9.04859635,1.237815185,1.461887597,0.828239549,0.173298464,0.53419726,0.21451147,0.401558537,Secure
2017,0.127157698,0.483632014,0.365075722,8.676151167,1.119558199,1.301160675,0.841014811,0.150679215,0.49795719,0.168694151,0.338772396,Secure
2018,0.12621819,0.51047594,0.349966589,7.866126756,0.966336164,1.311339188,0.84854297,0.183237147,0.522235014,0.177068681,0.339059382,Secure
2019,0.188652689,0.570897252,0.300777767,0.00740041,4.540694899,1.658953032,0.719826201,3.43E-05,0.602276834,0.00015589,0.000258835,Secure
2015,0.487059119,0.143167875,0.090920972,1.035110136,0.370857927,7.370953393,0.08277836,0.210548383,0.076449958,0.078083537,1.021367949,Healthy
2016,0.478036186,0.068215411,-0.027860407,0.956134145,0.053735475,6.564459256,0.093982781,-0.77660492,0.08590883,-0.041731234,-0.485761875,Insolvent
2017,0.467230004,0.038527278,-0.022960958,1.559183866,0,5.833907162,0.106998981,0,0.096656801,-0.031034264,-0.321076879,Insolvent
2018,0.329404242,0.008929514,0.031186139,1.261255179,0,4.057071094,0.120764104,0,0.107751581,-0.024464194,-0.227042557,Insolvent
2019,0.444598372,-0.012846962,0.029282394,1.52578727,0,4.776097192,0.133452958,0,0.117740182,-0.021874788,-0.185788637,Insolvent
2015,0.283940268,-0.060090357,-0.014337494,34.70153841,0.199115221,13.92977303,0.905473852,-0.074589342,0.975747296,-0.014851873,-0.015221024,Secure
2016,0.341901845,0.019521142,0.082252605,72.95390319,0.244578922,12.46909661,0.999294721,0.305298097,0.970168256,0.074669479,0.076965494,Secure
2017,0.219790702,0.057337994,0.061690952,72.37980963,0.310694685,2.098953512,4.651117651,0.18087025,0.956999583,0.056195425,0.058720428,Secure
2018,0.406738332,0.046536912,0.007354906,87.26392904,0.299083434,12.71161402,0.880556029,0.022236857,0.960559596,0.006650676,0.006923751,Secure
2019,0.435283697,0.041488966,0.023578097,91.00819414,0.334181174,13.05004125,0.880448888,0.065416962,0.958972059,0.021861117,0.022796407,Secure
2015,0.339108538,0.112378654,0.121026546,2.737420852,0.610357146,2.399599166,0.831387096,0.134236673,0.708571668,0.081932313,0.115630241,Healthy
2016,0.328597336,0.08931784,0.086776835,3.019231509,0.517546494,2.259817744,0.872114107,0.112317465,0.700923007,0.05812951,0.082932804,Healthy
2017,0.368972968,0.072455296,0.06177847,3.740650542,0.370949623,2.519544602,0.799852393,0.105182538,0.696421333,0.039017423,0.056025599,Healthy
2018,0.394146796,0.071706017,0.05879655,2.774934527,0.406538,2.54050366,0.824321155,0.088981496,0.689616361,0.03617436,0.052455773,Healthy
2019,0.389057516,0.070826986,0.080958834,1.843122871,0.516356324,2.460910475,0.838414662,0.089805874,0.682362812,0.046371831,0.067957735,Healthy
2015,-0.083431815,-0.022819724,0.115822832,2.424315261,2.420302278,0.914462113,0.981849419,0.008869247,0.006590551,0.021466258,3.257126294,Secure
2016,-0.020557683,0.034743666,0.151019806,2.314690671,3.067188122,0.977574603,0.980527889,0.020425583,0.0650808,0.062649105,0.962635754,Secure
2017,0.017523323,0.03426579,0.088804555,1.056757728,1.755315935,1.018726412,0.990885848,0.015724455,0.055638528,0.027601386,0.49608404,Healthy
2018,0.015902589,0.016541771,0.104327949,2.540998102,1.558319595,1.017705121,0.98622407,0.003288628,0.089262258,0.005124733,0.057412089,Secure
2019,-0.029776425,0.009580153,0.102550609,1.766723895,1.437510789,0.966389069,0.985392511,0.002382455,0.100952272,0.003424805,0.033924994,Healthy
2015,0.071368515,0.08346349,0.07394305,2.560958965,0.193846635,1.294613927,0.456001179,0.110570194,0.468764091,0.02143366,0.045723767,Healthy
2016,-0.046425297,0.099019613,0.093690324,1.718572455,0.283001159,0.862647491,0.563716689,0.122965175,0.400406103,0.034799287,0.086909982,Healthy
2017,-0.002248946,0.11592897,0.083703306,1.062680321,0.255250155,0.993357891,0.53658395,0.121397694,0.368991345,0.03098678,0.083976984,Insolvent
2018,0.049950721,0.139488388,0.094853595,0.838931775,0.283424303,1.176332138,0.449187017,0.118499897,0.369357709,0.033585751,0.090930147,Insolvent
2019,0.092884246,0.122815734,0.098517519,0.537997535,0.289105736,1.315668122,0.50609807,0.114391838,0.418597825,0.033071337,0.079005037,Insolvent
2015,-0.141486997,-1.088906458,-0.003150798,0.084287211,0.170207571,0.821987516,0.548542925,-0.301361348,-0.448956846,-0.051293983,0.114251478,Insolvent
2016,-0.128581053,-0.912210946,-0.006186181,0.135441678,0.190265339,0.839445595,0.529770799,-0.125237722,-0.511703902,-0.023828398,0.04656677,Insolvent
2017,-0.248668451,-1.006103011,-0.016714557,0.228013225,0.127375041,0.732560285,0.567877711,-1.005111436,-0.637344117,-0.12802611,0.200874389,Insolvent
2018,-0.764666994,-2.445274366,-0.058520732,0.365329705,0.159014628,0.367387763,0.448713448,-1.907438818,-1.693802002,-0.303310675,0.179070915,Insolvent
2019,-0.976415973,-2.622992361,-0.045427935,0.166413352,0.15285066,0.320359867,0.489430481,-1.902869488,-1.935383483,-0.290854857,0.150282804,Insolvent
2015,0.214898674,-1.256991179,-0.025923558,0.413330399,0.004356541,2.962149331,0.090118557,-5.950491452,-0.215311066,-0.025923558,0.120400493,Insolvent
2016,0.218648408,-1.33933559,-0.03647785,0.887721649,0.004742014,2.80319387,0.096261867,-7.689480212,-0.259649208,-0.036463626,0.14043419,Insolvent
2017,0.230491668,-1.423793324,-0.038392915,1.395165111,0,2.83760055,0.095970216,0,-0.306976107,-0.038388368,0.125053276,Insolvent
2018,0.240338631,-1.514016755,-0.039172445,1.272960573,0,2.849780684,0.095735668,0,-0.357155369,-0.039172445,0.109679004,Insolvent
2019,0.252401225,-1.589887648,-0.033192136,0.756083946,0,2.854828254,0.097168294,0,-0.40043571,-0.033218728,0.082956458,Insolvent
2015,-0.063146615,0.065494984,0.062205661,3.92744336,0.482888354,0.751638464,0.494950277,0.084318024,0.486306389,0.040716192,0.08372539,Healthy
2016,-0.099220925,0.039755853,0.084490551,4.107418753,0.462936963,0.686811935,0.5607485,0.13808143,0.435024067,0.063922998,0.146941291,Healthy
2017,-0.089422136,0.008250573,0.053828865,3.447814979,0.462115572,0.678286005,0.498524927,0.08055931,0.442444365,0.037227712,0.084141001,Healthy
2018,-0.118616891,0.046903465,0.064259954,4.252562472,0.511918077,0.56231734,0.503226046,0.09277577,0.461452413,0.047493594,0.102921975,Healthy
2019,-0.164298259,0.05883372,0.065086836,2.326603472,0.447230684,0.516980429,0.599819575,0.114535682,0.432915734,0.051223872,0.118322961,Healthy
2015,0.323688129,0.311404798,0.284258589,23.04608655,1.536072048,1.93840133,0.834625333,0.123115529,0.5867179,0.189114323,0.322325811,Secure
2016,0.368784915,0.343825702,0.299965629,18.87081735,1.435070739,1.985342282,0.919672229,0.148081316,0.593038846,0.212507163,0.358335992,Secure
2017,0.367075874,0.374270097,0.256681858,15.54530988,1.237956592,1.982164695,0.919399438,0.145542031,0.593493692,0.180174717,0.303583204,Secure
2018,0.369833652,0.439795075,0.261044384,12.40452008,1.320824355,2.209072913,0.859364375,0.138536371,0.64406017,0.182982213,0.284107326,Secure
2019,0.353784909,0.476118575,0.25060273,8.820619201,1.253399224,2.218394713,0.850504985,0.136293766,0.658591417,0.1708305,0.259387681,Secure
2015,0.281334167,0.138780692,0.042028839,14.52183215,0.483661492,6.719234767,0.868715605,0.070550376,0.943375167,0.0341225,0.036170658,Secure
2016,0.253541715,0.174849311,0.039634779,10.38067704,0.46495429,4.094642881,0.877307572,0.060674096,0.906612875,0.028210681,0.031116568,Secure
2017,0.260844851,0.149684693,0.045923595,7.955102213,0.474080946,3.734081154,0.866822139,0.066441939,0.88993712,0.031498857,0.035394475,Secure
2018,0.261969531,0.110359312,0.036723191,7.233251145,0.482358743,3.366256516,0.864161849,0.045565316,0.871886803,0.021978829,0.025208351,Secure
2019,0.25501927,0.089806993,0.043800335,4.369370137,0.492226025,2.96763578,0.767802796,0.052217583,0.831197608,0.025702853,0.030922674,Healthy
2015,0.079474424,0.056376835,0.102325261,1.467080473,0.460834312,1.440441141,0.317878697,0.147802862,0.432353341,0.06811263,0.157539271,Healthy
2016,0.13886967,0.080428467,0.114721603,1.584164713,0.358637806,2.016686481,0.266075038,0.195734773,0.486646862,0.070197889,0.144248109,Healthy
2017,0.11304575,0.090015833,0.110206243,1.783557247,0.396997557,1.559544715,0.396141022,0.17517259,0.490000647,0.06954309,0.141924486,Healthy
2018,0.07437352,0.077630812,0.082087841,1.304347931,0.351914222,1.245714028,0.556209291,0.126062756,0.455810514,0.044363277,0.097328332,Healthy
2019,0.083119155,0.050535382,0.048999848,0.435704413,0.231763048,1.428571429,0.269064824,0.102079609,0.279189703,0.023658281,0.08473909,Insolvent
2015,0.02837189,0.108026246,0.221090873,2.797414432,0.686627834,1.094572968,0.533513183,0.320467648,0.437689621,0.220042007,0.502735264,Healthy
2016,-0.036286559,0.211723351,0.282349484,27.51603701,1.820561838,0.862831096,0.986579015,0.14508748,0.731862075,0.264140729,0.360915996,Secure
2017,-0.098194653,0.000407331,-0.121345759,25.64285317,0.098947885,0.531313584,0.584537927,-1.522875537,0.641579553,-0.150685313,-0.23486614,Secure
2018,0.179156876,0.007552597,0.032366284,14.0439711,1.023979758,2.998730382,0.208687429,0.009913486,0.570480409,0.010151209,0.017794141,Secure
2019,-0.101314057,0.006999743,0.023017636,7.348107339,1.058153991,0.754004716,0.882681831,0.00430585,0.533406441,0.004556252,0.008541801,Secure
2015,0.413945622,0.195093626,0.032347397,0.772927015,0.725567636,2.67750746,0.371376771,0.023909289,0.335547258,0.017347806,0.051700039,Healthy
2016,0.368630408,0.177766475,0.018855061,0.616249823,0.509188435,2.42045238,0.389739408,0.019494202,0.334128914,0.009926222,0.029707762,Healthy
2017,0.31906361,0.165141342,0.01467879,0.548172115,0.706898462,2.248572638,0.371537929,0.005169125,0.312202956,0.003654046,0.011704074,Healthy
2018,0.259280497,0.146054984,0.022908197,0.410406072,0.675009908,2.104054428,0.330708352,0.013572511,0.289875979,0.009161579,0.031605168,Insolvent
2019,0.202278549,0.133360144,0.03212235,0.312686763,0.62211453,1.913140009,0.308082801,0.027055913,0.280973324,0.016831877,0.059905605,Insolvent
2015,0.021367281,0.080772407,0.036111179,0.877636976,0.118503382,1.428571429,0.065231408,0.115572469,0.235690423,0.013695728,0.058108973,Insolvent
2016,0.028820545,0.071081881,0.021924751,0.708877675,0.104156595,1.428571429,0.088600254,0.032317136,0.240996109,0.003366043,0.013967208,Insolvent
2017,-0.053583973,0.111706134,0.098430704,1.380683776,0.414766716,0.76643898,0.318490626,0.143082773,0.279659401,0.059345972,0.212208034,Healthy
2018,-0.068087668,0.156423237,0.095014593,0.910816388,0.489354312,0.759626214,0.414814883,0.124869772,0.317147308,0.061105562,0.19267249,Healthy
2019,-0.028561178,0.205679879,0.097694842,0.75848049,0.493646208,0.905767995,0.475479585,0.131533265,0.362550472,0.064930898,0.179094782,Healthy
2015,0.3093561,0.076675488,0.042832405,13.90534738,0.243024821,6.669727347,0.999999991,0.167382343,0.945437217,0.040678064,0.043025664,Secure
2016,0.068539066,0.066974829,0.047442975,13.47278915,0.243479028,1.228463552,4.36464034,0.172369545,0.931265814,0.041968369,0.04506594,Secure
2017,0.118490692,0.093155757,0.05535657,11.1472039,0.238921062,1.394968974,4.041234117,0.211864769,0.925765251,0.050618956,0.05467796,Secure
2018,0.190322653,0.044111043,0.048775629,2.838821744,0.231734574,1.634408844,1.85485444,0.174061526,0.838262241,0.040336074,0.048118681,Healthy
2019,0.204360848,0.078631178,0.072882619,5.811636133,0.236999179,1.681202825,2.840519314,0.14059201,0.89438551,0.033320191,0.037254842,Secure
2015,0.056226375,0.05937654,0.078324557,0.71142646,0.041109859,1.08879678,0.986598005,1.385299051,0.358195677,0.056949449,0.158989771,Insolvent
2016,0.180711938,0.034428573,0.054802317,0.573419095,0.016159729,1.260002472,0.983809877,2.448916887,0.29352274,0.039573832,0.134823736,Insolvent
